1532222643	ギラーンｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!
1532222644	弱らせてから使えばラスボスにも効く
1532222645	よわい
1532222646	JCがオリジナルを知っている・・・！？
1532222654	マリオと出会う！
1532222656	リモコンの弊害か
1532222657	Bボタン推しにくいからチーププレイになりにくい！
1532222664	ヌンチャクの方が好き
1532222669	いきとったんかワレ！
1532222675	ﾒﾄﾒｶﾞｱｳｰ
1532222675	ささるマリオ
1532222676	おうた
1532222677	やはりGCコントローラーこそ至高…
1532222679	基本的にサイレント
1532222680	おうた
1532222681	格好いい
1532222682	おうた
1532222683	Xには名作トライアルがあるんだが？
1532222684	古いよ姉ちゃん
1532222686	この選択画面入りすきだわ
1532222687	マリオいいよね
1532222695	そういやヌンチャクないんか
1532222709	フィールドスマッシュにもいるのか…
1532222713	それは倒せない
1532222720	VB？(難聴)
1532222723	B業つかわないの？
1532222728	まっさきにブイブイがでてくるJC
1532222732	ゲーマーのカンが働いてる
1532222749	なんでそんな設定に…
1532222759	キューブコンでやってたな～
1532222761	1じゃなかったっけ？
1532222763	草
1532222764	かわいい
1532222764	草
1532222764	草
1532222764	あああ
1532222765	草
1532222765	草
1532222766	草
1532222766	姉ちゃん…
1532222767	草
1532222767	上B！
1532222767	上Bつかわないから・・・
1532222768	ｱｯｰ
1532222768	草
1532222769	草
1532222769	強制スクロールあるある
1532222769	だめだった
1532222771	あああああああああああああ
1532222773	草
1532222773	草
1532222773	草
1532222773	ええ…
1532222773	えっ・・・
1532222773	ええ…
1532222773	草
1532222773	草
1532222774	草
1532222775	え
1532222775	草
1532222776	草
1532222776	草
1532222776	ひどい
1532222778	草
1532222778	いつもの
1532222779	姉さんクオリティ
1532222779	え
1532222780	草
1532222783	無駄に散っていく命
1532222784	上Bとか使わないとキツいかもね～🤔
1532222786	フフゥー！（死）
1532222786	強制スクロールは難しいからね…
1532222789	あっという間に二機落とすの草
1532222791	上Bとっさに使えないとキッツイ
1532222792	早いよ姉ちゃん！
1532222793	命、散って
1532222798	りゃりゃりゃりゃ
1532222800	ボタン1じやないの？
1532222801	Bの矢は方向変えられる
1532222802	なぜ１，２ボタンからA,Bにしたのか・・・
1532222803	悲しきマリオ
1532222803	ピットも上Bは連打だよ！
1532222813	(滑空教えるのは後にしよう)
1532222833	大丈夫？難易度下げる？
1532222839	ガード使わないか？
1532222841	リンゴォ
1532222842	しにそう
1532222844	リンゴォ！
1532222848	ボコボコで草
1532222850	漢の世界へ…ようこそ…
1532222852	死にそう
1532222853	難易度下げてもいいよ
1532222855	今からでも1,2を通常と必殺にしようよ！
1532222855	ようこそ……JCの世界へ
1532222857	ﾔﾍﾞｰｲ
1532222858	大丈夫？
1532222859	動くと当たる
1532222859	つかみができない＝アイテムを投げられないという罠
1532222861	うそでしょ
1532222868	ホホーウ！
1532222878	つかみ縛りがジワジワ効いてきてる
1532222879	こいつフィールドスマッシュにもいたな
1532222880	カービィのカタパルトか今の
1532222881	マイナスボタンで投げとかできなかったっけ？
1532222885	キツくない？
1532222892	カタパルトはスーパーデラックスのかな
1532222894	まさか
1532222905	おいたま
1532222906	いやーワクワクする
1532222909	何ーウィンなんだ
1532222914	カービィかわいい
1532222920	かわいい
1532222920	わかる
1532222922	セーブしないとフリーズしたとき怖い...
1532222926	かわいい
1532222926	おいしそう
1532222937	フリーズあるんだ…
1532222937	スパデラかな？
1532222945	カービィの扇風機気持ち悪くてすこ
1532222947	wiiのスマブラの話を思っていた以上に忘れてるな俺…
1532222950	このゲームってそのフリーズしなかったイメージあるけど
1532222954	あ、そういうこと
1532222954	ダッシュしてる。高評価！
1532222957	SDXの砲台ちゃん
1532222961	ムービー気合入っててほんとすき
1532222962	何気にハルバードの上を歩くのワクワクしたなあ
1532222966	ざっこ
1532222973	これから先時間制限出て来ますよ
1532222983	各ゲーム要素ぶちこんでて楽しい…
1532222992	？？？「クッ、敵と味方の区別もできねぇのか！」
1532222995	自分がやりやすいように
1532222997	いいクロスだなぁ本当に
1532223000	電撃耐性が生きる
1532223023	相変わらず絶妙におへたなJC コントローラー無くすってすごいよクゥちゃん
1532223024	かわいい
1532223027	今のやつフィギュア化大変だった気がした～
1532223030	走れ 走れ 力の限り
1532223031	かわいい
1532223032	やっぱ蹴りが強いなカービィ
1532223039	おうた定期
1532223040	おいしいトマト
1532223041	おいしいトマト
1532223045	おいしいトマト
1532223057	おいしいトマト
1532223065	おいしいトマト
1532223065	おいしいトマト
1532223082	湧き出しを潰さないと先に進めない
1532223083	ユニクロワロタ
1532223083	メテオス
1532223085	かしこい「
1532223086	ゲートはかいやな
1532223087	そうだよ
1532223094	ゆうなまでよく餌になってるやつ
1532223094	今フィギュアにできるやつ落としたよ
1532223101	鋭い
1532223106	いたね
1532223112	メテオスかー
1532223128	フィールドスマッシュの敵めっちゃでるよね
1532223128	あああメテオスなー
1532223162	チーププレイ
1532223163	ストーン強い
1532223167	スマブラX懐かしい〜！
1532223171	ストーン強い
1532223172	安定のストーン
1532223179	SDXから受け継がれるストーンへの信頼
1532223183	グルグル回ってるやつも倒す
1532223184	殲滅だよ
