行番号	投稿時間	投稿者	メッセージ	スパチャ
237	00:23:14	タケノコ男	かっこいい	
238	00:23:15	_ Die	ｷｬｰｶｯｺｲｰ	
239	00:23:16	ジョナサン・グレーン	かっこいい	
240	00:23:18	sio3go	かっこいい	
241	00:23:19	近藤大輔	次元やったー！	
242	00:23:41	なんたら	水洗だ	
243	00:24:01	岸辺一徳	ナイスドロワーズ	
244	00:24:07	毒入りトマト	そういうギミックか	
245	00:24:22	motiyomogi	姉ちゃん…	
246	00:24:23	岸辺一徳	草	
247	00:24:24	タケノコ男	姉ちゃん…？	
248	00:24:47	小さい胡麻塩	かわいい	
249	00:24:51	ka Moni	あっ…	
250	00:25:15	motiyomogi	かなしいなぁ…	
251	00:25:16	ジョナサン・グレーン	くのちゃんは幽霊だったんや…	
252	00:25:16	sio3go	；；	
253	00:25:19	せせらぎ	あぁ...	
254	00:25:19	リフェ	かなしい	
255	00:25:21	毒入りトマト	あっ…	
256	00:25:29	ジョナサン・グレーン	かなしい	
257	00:25:31	むむめめ	ほんと綺麗にまとまりすぎてる	
258	00:25:32	小さい胡麻塩	あぁ…	
259	00:25:38	タケノコ男	かなしい	
260	00:26:08	ka Moni	次元かわ	
261	00:26:08	近藤大輔	草	
262	00:26:08	_ Die	次元かわいい	
263	00:26:14	小さい胡麻塩	かわいい	
264	00:26:15	ジョナサン・グレーン	草	
265	00:26:25	motiyomogi	いい	
266	00:26:29	リフェ	おもしろかったー	
267	00:26:33	竹輪	良かった…	
268	00:26:33	ジョナサン・グレーン	めっちゃ面白かった…	
269	00:26:38	_ Die	おもしろかった	
270	00:26:45	刀根雅武	面白かった	
271	00:26:47	小さい胡麻塩	面白かった	
272	00:26:48	毒入りトマト	いい話だった	
273	00:26:56	タケノコ男	よかった	
274	00:27:11	竹輪	草	
275	00:27:19	小さい胡麻塩	つんくだったのか	
276	00:27:34	ジョナサン・グレーン	むっ！	
277	00:27:43	近藤大輔	他にオススメの回ある？	
278	00:27:44	ka Moni	この話もいい話だったわ	
279	00:28:01	らうらう	かわいい	
280	00:28:17	近藤大輔	見てみよう	
281	00:28:24	小さい胡麻塩	金髪ショートの女の子が可愛かった	
282	00:28:28	竹輪	面白かった	
283	00:28:28	タケノコ男	のびー	
284	00:28:29	ジョナサン・グレーン	作画も良かったね	
285	00:28:30	motiyomogi	のびー	
286	00:28:31	らうらう	のび	
287	00:28:35	ジョナサン・グレーン	のび	
288	00:28:35	なんたら	よかった	
289	00:28:36	ka Moni	一緒に見れてよかった	
290	00:28:43	竹輪	おつかれ煮玉子ー	
291	00:28:46	motiyomogi	おもしろかった	
292	00:28:54	ジョナサン・グレーン	かわいい	
293	00:28:54	近藤大輔	草	
294	00:28:57	毒入りトマト	面白かったー	
295	00:28:58	リフェ	おーたのしみ	
296	00:28:58	岸辺一徳	草	
297	00:28:59	小さい胡麻塩	草	
298	00:29:00	motiyomogi	おつかれさま	
299	00:29:02	_ Die	なんかそういう感じのやつ	
300	00:29:05	なんたら	嵐を呼ぶ!夕陽のカスカベボーイズ	
301	00:29:07	ジョナサン・グレーン	おつたま〜	
