行番号	投稿時間	投稿者	メッセージ	スパチャ
575	00:34:23	T.のかね	ありがち	
576	00:34:33	D W	あー	
577	00:34:52	フレイムリンクス	22年前か…	
578	00:34:54	Ami Saika	アンコウ踊りだっけ	
579	00:34:57	雨乃夏風	歌いきったｗ	
580	00:34:57	リフェ	アンコウ踊りとか	
581	00:35:04	Garden	エンゼル体操好き	
582	00:35:12	近藤大輔	警察だ！	
583	00:35:46	JUNY	ノーコンだ	
584	00:36:08	フレイムリンクス	その距離で外すのか…	
585	00:36:10	_ Die	もう大迷惑なんだよなぁ…	
586	00:36:13	タケノコ男	ばあさんいいキャラだなー	
587	00:36:18	リフェ	草	
588	00:36:20	おさかな	年の功を感じる	
589	00:36:22	カーマイン	草	
590	00:36:33	フレイムリンクス	草	
591	00:36:33	D W	草	
592	00:36:38	竹輪	草	
593	00:36:47	らうらう	草	
594	00:36:51	ナウ	ひげｑ	
595	00:36:53	おおーしん	作者きた	
596	00:36:58	おさかな	きた	
597	00:36:59	フレイムリンクス	先生！	
598	00:36:59	gorouyamada	臼井先生来たな…	
599	00:37:00	T.のかね	でた	
600	00:37:00	mk 95	先生だ	
601	00:37:02	D W	作者だ	
602	00:37:02	パンセポンセ	作者だ！	
603	00:37:03	K. u	作者きたぁ！	
604	00:37:03	リフェ	作者だ！	
605	00:37:04	えび	臼井先生！	
606	00:37:08	カーマイン	作者きた！	
607	00:37:11	近藤大輔	本人！？	
608	00:37:13	むむめめ	うまい	
609	00:37:14	冷凍ゐかん	うまい	
610	00:37:15	_ Die	作者登場	
611	00:37:22	パンセポンセ	歌うまくて草	
612	00:37:23	ジャック・オー	謎のご本人登場	
613	00:37:23	岸辺一徳	恒例だった先生登場	
614	00:37:31	カーマイン	このシーンなんか不思議	
615	00:37:46	らうらう	草	
616	00:37:51	カーマイン	えらい	
617	00:37:53	フレイムリンクス	流石銀座の女	
618	00:38:05	T.のかね	草	
619	00:38:10	Ami Saika	なんなんだこの演出	
620	00:38:12	クロム	こんにちは!初見です	
621	00:38:14	ねころじかる	草	
