行番号	投稿時間	投稿者	メッセージ	スパチャ
343	00:32:46	ヴァ虎	トレードが出て欲しいですね	
344	00:32:53	岸辺一徳	デッキが回れば強い	
345	00:32:55	ygk ichi	たらればは、きりないよ	
346	00:32:59	duma iji	うわぁぁぁ空（ｒｙ	
347	00:33:06	たちかわ	クウガ団のテキスト、リントの言葉にしてほしい	
348	00:33:18	竹本カキフライ	ステータス低いからクウガ団実装したろ！の精神	
349	00:33:22	UnknownLevi1	NO MAMES JAJAJA QUE ESTO XD	
350	00:33:39	はまちハウマッチ	かわいい	
351	00:33:44	たちかわ	ナチュルなつい	
352	00:33:49	ヴァ虎	地味に強い	
353	00:33:50	duma iji	ナチュルとはしぶい	
354	00:33:53	八木谷	かわいい	
355	00:33:56	みなみうり	空牙団の実質劣化のナチュル	
356	00:34:04	ヤタピ榊原	ナチュル最近見ないな	
357	00:34:05	くれみ	ナチュルってシンクロも竹の子もないんだっけ？	
358	00:34:09	you k	エクストリオの牙に気を付けて	
359	00:34:10	UnknownLevi1	Que es esto trapitos? XDDDD	
360	00:34:12	ヴァ虎	粉砕だスキルは	
361	00:34:12	たちかわ	ヘイズの下位互換的なイメージが	
362	00:34:13	風吹葵	相変わらずの農家社長ですね...	
363	00:34:43	うぇいのる	次で粉砕ナーフされそう	
364	00:34:48	ゴギガガガギゴ	あっ	
365	00:34:51	天地煉	あ	
366	00:34:57	はまちハウマッチ	ワンキルされた	
367	00:34:58	たちかわ	あー	
368	00:35:00	UnknownLevi1	que risa xDDDD	
369	00:35:08	こみこ	手札恵まれすぎだろ	
370	00:35:08	八木谷	ものの見事にやられた	
371	00:35:12	you k	鮮やか	
372	00:35:16	呂宋鋼四郎	綺麗だわ	
373	00:35:20	うぇいのる	綺麗な詰めだった	
374	00:35:20	たちかわ	ナチュル使いがいるとは	
375	00:35:31	くれみ	ミーの勝ちじゃないか状態だったのか	
376	00:35:31	どんとこいぼのえもん侍	見事だった	
377	00:35:34	味付けタマゴ	最高のフィール	
378	00:35:39	はまちハウマッチ	手札見た時おいおいこれじゃMeの勝ちじゃないか思ってそう	
379	00:36:13	うぇいのる	姉ちゃんポーカー上手いね	
380	00:36:18	たちかわ	イシズ使いのデッキ分からない	
381	00:36:22	ヴァ虎	オベリスク早く出て欲しい	
382	00:36:30	氷結狐	先に寝ます、クゥ姉おやすみ	
383	00:36:40	ヴァ虎	天使デッキ説	
384	00:36:41	天地煉	リシドも忘れないで上げて	
385	00:36:57	竹本カキフライ	オベリスク出したらラヴァでワンキル狙える	
386	00:37:03	呂宋鋼四郎	いつもの	
387	00:37:20	呂宋鋼四郎	島本さんいいよね…	
388	00:37:22	you k	イシズ空牙団？	
389	00:37:26	たちかわ	空牙定期	
390	00:37:35	Object X	ドンパキツい	
391	00:37:40	どんとこいぼのえもん侍	次のパックに月の書入らないかなぁ	
392	00:37:56	はまちハウマッチ	表側破壊するやーつ	
393	00:38:06	たちかわ	第10期の空牙を入れること自体おかしい	
394	00:38:15	you k	あ	
395	00:38:16	Hallan Garcia	Hello	
396	00:38:24	うぇいのる	体感的に３戦に1戦は空牙当たるわ	
397	00:38:24	八木谷	ぐえー	
398	00:38:25	はまちハウマッチ	おいおいこれじゃMeの負けじゃないか	
399	00:38:32	こみこ	親の顔より見た光景	
400	00:38:37	くれみ	バトルフェーダー来てくれー！	
401	00:38:51	sei pa-	聖杯飲ますか、裏向きにするしかない	
402	00:38:52	どんとこいぼのえもん侍	カナディアと底なし3積みしよう！	
403	00:38:55	EEB	相手が悪すぎる	
404	00:39:00	たちかわ	ゴールド帯無勝のクゥ姉	
405	00:39:00	duma iji	底なしだったり聖杯ガン積みしないときついきつい	
406	00:39:01	こみこ	カナディアで止めなきゃ無理ぽ	
407	00:39:12	ヴァ虎	30より20の方がいいですよ	
408	00:39:17	うぇいのる	好かれてるな…	
409	00:39:30	たちかわ	空牙使えば勝てそう	
410	00:39:40	風吹葵	芝刈り対策ワンチャン	
411	00:39:42	you k	うちのネオスビートもゴールド上がってから勝てなくなったな…シルバーは天国です	
412	00:40:01	たちかわ	エネコン...?	
413	00:40:04	白雪	対処札を引きやすくするって意味ではやっぱり20+2枚くらいが	
414	00:40:07	天地煉	３０なら芝刈りいれてマスクチャージとかどう？	
415	00:40:27	うぇいのる	エーリアンか	
416	00:40:30	ゴギガガガギゴ	エーリアンか…	
417	00:40:33	ヤタピ榊原	プラチナ以降はクウガ地獄やで	
418	00:40:37	たちかわ	エーリアン...	
419	00:41:08	たちかわ	エーリアン何気に何も規制されてないんだっけ？	
420	00:41:49	竹本カキフライ	電池メン作ったけどかなり面白いね	
421	00:41:55	呂宋鋼四郎	ディシジョン割ったほうが正解かも	
422	00:42:38	白雪	クウガはそれこそBlooD即出しの専用デッキなら食えないこともないよ！狡猾されて爆発四散したけど	
423	00:42:55	うぇいのる	やっぱフリチェつえー	
424	00:43:00	Hallan Garcia	steam japonese >>>> steam english	
425	00:43:57	猫の散歩道	クウガ対クウガとか仮面ライダーっぽい	
426	00:44:15	うぇいのる	ゴールド初勝利！	
427	00:44:21	いぶきんぐ	やったぜ	
428	00:44:22	白雪	おめ！	
429	00:44:23	どんとこいぼのえもん侍	ガッチャ	
430	00:44:24	呂宋鋼四郎	初勝利！	
431	00:44:31	you k	やったぜ	
432	00:44:36	はまちハウマッチ	おめでとー	
433	00:44:37	味付けタマゴ	草	
434	00:44:38	プラスワン	おめでとう！	
435	00:44:48	さんぽーる祐三	勝ったぜ	
436	00:44:48	めるカバ	stranger alien	
437	00:44:58	内臓脂肪	乗るしかないこのビッグウェーブに！	
438	00:45:06	竹本カキフライ	すまないこの波クウガ専用なんだ	
439	00:45:08	猫の散歩道	相変わらず英語を見ると挙動不審になる姉ちゃん	
440	00:45:11	ヴァ虎	23〜25にオススメしますよ	
441	00:45:15	くれみ	向こうも空牙以外と会えて嬉しかったりするんだろうか	
442	00:45:21	you k	草	
443	00:45:44	うぇいのる	事故率下げるのにデッキ枚数増やすのはいいんだ	
444	00:45:49	ヤタピ榊原	今クウガ団を六武衆でボコってやったぜ！	
445	00:46:10	呂宋鋼四郎	今剣闘獣強化来たからね…	
446	00:46:50	はまちハウマッチ	モンスターこない...	
447	00:46:52	こみこ	罠減らそう姉ちゃん	
448	00:47:01	you k	きつい	
449	00:47:09	T2	デステニードローがむしろ事故の原因になる自分は抜いた･･･	
450	00:47:12	めるカバ		￥120
451	00:47:54	清原和博	雑魚	
452	00:48:02	どんとこいぼのえもん侍	ええ…	
453	00:48:05	八木谷	えぇ…	
454	00:48:07	いぶきんぐ	草	
455	00:48:08	くれみ	事故ったか	
456	00:48:11	こみこ	草	
457	00:48:11	内臓脂肪	ええ…	
458	00:48:13	うぇいのる	遊戯！？	
459	00:48:13	さんぽーる祐三	事故ったのか・・	
460	00:48:18	清原和博	オナニーしよ	
461	00:48:22	you k	や、やったー	
462	00:48:26	ヴァ虎	これはひどい	
463	00:48:51	いぶきんぐ	初手事故ったらどうにもならんタイプのデッキだったのかな	
464	00:49:05	くれみ	どうにか事故率下げたいね	
465	00:49:14	you k	デッキ枚数増やすならスキルバランスは必要な気がする	
466	00:49:16	UnknownLevi1	Trapos >:v	
467	00:49:22	白雪	1枚なら融合しちゃえばいいんだけどね	
468	00:49:23	清原和博	フェラして許してもらえ	
469	00:49:31	ヴァ虎	クゥさんは1カ月で何勝したことありますか？	
470	00:49:42	ササミ	なんのかんの言ってデッキ30枚は芝刈り専用みたいな感じだよね	
471	00:49:44	どんとこいぼのえもん侍	そういえばサイコショッカーまるで使われて無いね	
472	00:49:55	うぇいのる	連勝しなきゃいけないこの方式変わらないかな…	
473	00:50:08	竹本カキフライ	エネコンあるしね	
474	00:50:24	ヤタピ榊原	サイコショッカー俺はそこそこ見るけどなあ	
475	00:50:25	はまちハウマッチ	空牙団がサイコショッカーをピン差ししてるのはよく見る	
476	00:50:32	こみこ	序盤はデッドリーで墓地肥やしたほうが	
477	00:50:53	T2	速攻型なのか耐久型なのかきめたほうがデッキ組みやすいかも	
478	00:51:10	うぇいのる	空牙団は色々取り込めるのがヒドイ	
479	00:51:13	どんとこいぼのえもん侍	ああ空牙にサイコショッカーはアリかぁ	
