行番号	投稿時間	投稿者	メッセージ	スパチャ
338	00:11:33	ねぎ男	コアがガラ空きだぜ	
339	00:11:37	らうらう	KBT!	
340	00:11:39	motiyomogi	やったね	
341	00:11:39	えび	KBT!	
342	00:11:40	カーマイン	やったね	
343	00:11:40	スモーク	やったね	
344	00:11:40	桜田紅	KBT	
345	00:11:41	竹輪	KBT!KBT!	
346	00:11:41	リフェ	やったー	
347	00:11:41	結城晶	先にはいったのをタワーが狙ってくるからちっこいのを先に入れたりする	
348	00:11:42	岸辺一徳	やったね！	
349	00:11:42	ホワイトラン衛兵	やったね	
350	00:11:42	りあすて	やったぜ	
351	00:11:43	eve	やったね！	
352	00:11:43	タケノコ男	やったね	
353	00:11:44	biggs	KBT!!	
354	00:11:44	mori mori	やったぜ	
355	00:11:44	いぶきんぐ	やったぜ	
356	00:11:45	ひとーん	やったね！	
357	00:11:47	じょーげん	KBT	
358	00:11:47	JUNY	やったね	
359	00:11:47	ねぎ男	やったね	
360	00:11:47	にけい	cool	
361	00:11:48	おさかな	やったー	
362	00:11:48	T.のかね	やったね	
363	00:11:48	らうらう	やったね	
364	00:11:48	カーマイン	KBT！KBT！	
365	00:11:50	クロム	やったね！	
366	00:11:50	カギアカギ	やったね	
367	00:11:50	なんたら	やったね！	
368	00:11:51	ぴねかっと	やったね	
369	00:11:52	motiyomogi	MVPクゥ	
370	00:11:52	竹輪	やったね！	
371	00:11:52	ジャック・オー	やったね！	
372	00:11:53	ジョナサン・グレーン	やったね	
373	00:11:55	東京コノハムシ	やったね	
374	00:11:55	パンセポンセ	やったね	
375	00:12:01	究極ド根性ダイコン	やったね	
376	00:12:07	FFDD	やったね	
377	00:12:10	じょーげん	ワンピース！グランドバトル！	
378	00:12:14	らうらう	対人じゃん！	
379	00:12:22	らうらう	大丈夫姉ちゃん！？！？	
380	00:12:22	motiyomogi	がんばえー	
381	00:12:23	カーマイン	スーパーマンが	
382	00:12:24	T.のかね	そうだね	
383	00:12:28	竹輪	胃が痛い	
384	00:12:31	スモーク	対人か	
385	00:12:32	リフェ	がんばれー	
386	00:12:34	ホワイトラン衛兵	がんばえ…	
387	00:12:34	ジョナサン・グレーン	タイ人じゃん！	
388	00:12:35	おさかな	こわい	
389	00:12:40	mori mori	姉ちゃんこのタイミングで	
390	00:12:40	じょーげん	がんばえー	
391	00:12:41	ねぎ男	がんばれ…	
392	00:12:43	東京コノハムシ	こわい	
393	00:12:46	Ami Saika	ファンメ来ない？	
394	00:12:47	タケノコ男	キレられたりしない？	
395	00:12:52	カーマイン	しなないで	
396	00:12:53	竹輪	姉ちゃんがんばえ〜	
397	00:12:56	らうらう	がんばろう	
398	00:12:58	ジャック・オー	がんばえー	
399	00:13:01	いぶきんぐ	チュートリアル終わって即対人か	
400	00:13:04	eve	がんばれー	
401	00:13:23	えび	周りも初心者なのかな？	
402	00:13:33	いぶきんぐ	レート	
403	00:13:39	JUNY	（誰かについてこ）（誰かについてこ）（誰かについてこ）	
404	00:13:41	らうらう	つよい！	
405	00:13:43	ゼッケン100	おいしい煮玉子	
406	00:13:46	桜田紅	がんばえー	
407	00:13:47	motiyomogi	つよい	
408	00:13:47	いぶきんぐ	で別れてたらいいんだけど	
409	00:13:48	カーマイン	つよい	
410	00:13:48	ジョナサン・グレーン	やったね	
411	00:13:50	ホワイトラン衛兵	つよい	
412	00:13:50	カギアカギ	つよい	
413	00:13:52	eve	おおー	
414	00:13:54	近藤亮	つよい	
415	00:13:54	竹輪	つよい	
416	00:13:55	東京コノハムシ	レートでマッチングするのかも	
417	00:13:57	らうらう	勝てそう！	
418	00:13:57	タケノコ男	つよい	
419	00:13:59	岸辺一徳	うまい	
420	00:14:05	biggs	つよい	
421	00:14:06	じょーげん	ええんやで	
422	00:14:07	らうらう	連打かわいい	
423	00:14:07	motiyomogi	どちゃくそ連打	
424	00:14:15	竹輪	かわいい	
425	00:14:24	らうらう	かしこい	
426	00:14:27	biggs	かしこい	
427	00:14:27	スモーク	回復も60秒になってるね	
428	00:14:33	eve	かしこい	
429	00:14:35	じょーげん	KBTが通用しない…？	
430	00:14:38	らうらう	スタンさせるのつよそう	
431	00:14:47	いぶきんぐ	よし！	
432	00:14:58	ナウ	やるねえ	
433	00:15:06	ルナ	遠距離で馬鹿みたいにダメージ稼げるぞ	
434	00:15:21	竹輪	やばい	
435	00:15:26	ジョナサン・グレーン	詰んだ	
436	00:15:26	りあすて	かわいい	
437	00:15:27	カーマイン	ぐえー	
438	00:15:27	biggs	ぐえー	
439	00:15:28	ホワイトラン衛兵	ぐえー	
440	00:15:28	タケノコ男	草	
441	00:15:29	らうらう	かわいい	
442	00:15:29	motiyomogi	かなしい	
443	00:15:30	JUNY	トレイン	
444	00:15:32	ゼッケン100	ぐえー	
445	00:15:32	いぶきんぐ	ぐえー	
446	00:15:33	岸辺一徳	ぐえー	
447	00:15:33	八木谷	ぐえー	
448	00:15:34	竹輪	かわいい	
449	00:15:34	近藤亮	ああ…	
450	00:15:34	じょーげん	ぐえー	
451	00:15:36	リフェ	囲まれるとつらいね	
452	00:15:39	おさかな	ぐえー	
453	00:15:39	mori mori	草	
454	00:15:42	えび	孤立するとやばいのか	
455	00:15:43	ぴねかっと	ぼっちはだめ」	
456	00:15:47	東京コノハムシ	ヤラレチャッタ	
457	00:15:47	らうらう	装備かうといいよ	
458	00:15:54	biggs	ぼっちに厳しいゲーム	
459	00:16:00	おさかな	前衛キャラの後ろでチクチクする感じかな	
460	00:16:19	mori mori	どちゃくそ連打草	
461	00:16:27	ゼッケン100	LoLに近いゲーム性なら味方と固まって動いた方が良さそう	
462	00:16:28	らうらう	かわいい	
463	00:16:32	biggs	がんばえー	
464	00:16:41	究極ド根性ダイコン	雑魚狩ってパワーアップして敵プレイヤー倒してタワー折る~って流れなのかな	
465	00:16:46	motiyomogi	がんばえー	
466	00:16:52	竹輪	がんばれ〜	
467	00:16:55	mori mori	三人に	
468	00:17:08	らうらう	いいねえ	
469	00:17:22	りあすて	水銀弾近寄って撃つとつよそう	
470	00:17:30	らうらう	かしこい	
471	00:17:38	らうらう	つよい	
472	00:17:39	motiyomogi	つよい	
473	00:17:40	近藤亮	味方のタワーたくさん残ってていけそう	
474	00:17:43	biggs	うまい	
475	00:17:44	カーマイン	いい感じ	
476	00:17:48	うぇいのる	かしこい	
477	00:17:52	ジョナサン・グレーン	うまい	
478	00:17:54	スモーク	姉ちゃんつよい	
479	00:17:55	らうらう	めちゃくそ強くて草	
480	00:17:55	東京コノハムシ	よーし	
481	00:17:55	じょーげん	かわいい	
482	00:17:55	えび	すごい	
483	00:17:56	竹輪	ボコせ！	
484	00:17:56	ジャック・オー	つよい	
485	00:17:57	おさかな	つよい	
486	00:17:57	ホワイトラン衛兵	つよい	
487	00:17:59	にけい	これおもろいやつでは	
488	00:18:00	うぇいのる	すごい	
489	00:18:03	カギアカギ	かわいい	
490	00:18:04	ジョナサン・グレーン	つよい	
491	00:18:04	タケノコ男	つよい	
492	00:18:05	厳かな守護者P	つよい	
493	00:18:05	カーマイン	つよい	
494	00:18:06	近藤亮	つよい	
495	00:18:09	リフェ	いい感じでは	
496	00:18:09	いぶきんぐ	つよい	
497	00:18:10	ゼッケン100	つよい	
498	00:18:12	ミワタリ	つよい	
499	00:18:13	らうらう	姉ちゃんすごい	
500	00:18:27	ねぎ男	つよい	
501	00:18:30	motiyomogi	つよいなー姉ちゃん	
502	00:18:31	D W	たのしそう	
503	00:18:38	竹輪	かわいい	
504	00:18:47	いぶきんぐ	ぐえー	
505	00:18:49	カーマイン	ぐえー	
506	00:19:00	らうらう	味方もがんばっとる	
507	00:19:03	スモーク	草	
508	00:19:06	じょーげん	草	
509	00:19:09	リフェ	草	
510	00:19:11	ミワタリ	草	
511	00:19:13	八木谷	草	
512	00:19:18	ジョナサン・グレーン	草	
513	00:19:21	カーマイン	草	
514	00:19:26	究極ド根性ダイコン	強そうなのが攻めてきてる	
515	00:19:32	motiyomogi	草	
516	00:19:33	らうらう	味方キル数25 相手キル数4で草	
517	00:19:35	竹輪	草	
518	00:19:36	ホワイトラン衛兵	姉ちゃん…	
519	00:19:38	T.のかね	姉ちゃん…	
520	00:19:40	タケノコ男	草	
521	00:19:45	カーマイン	姉ちゃん…	
522	00:19:53	ゼッケン100	姉ちゃん…	
523	00:20:08	にけい	レジェンダリー！	
524	00:20:18	らうらう	すげえ	
525	00:20:24	motiyomogi	かしこい	
526	00:20:28	えび	やったね	
527	00:20:29	スモーク	さす姉	
528	00:20:29	竹輪	やったね！	
529	00:20:29	リフェ	やったー	
530	00:20:30	究極ド根性ダイコン	やったね！	
531	00:20:31	eve	やったね！	
532	00:20:31	おさかな	やったね	
533	00:20:31	らうらう	やったね！	
534	00:20:32	ジャック・オー	やったね	
535	00:20:32	カギアカギ	やったね！	
536	00:20:33	パンセポンセ	yattane	
537	00:20:33	ひとーん	やったね！	
538	00:20:33	八木谷	やったね！	
539	00:20:34	りあすて	姉ちゃんやるじゃん！	
540	00:20:35	ジョナサン・グレーン	やったね	
541	00:20:36	カーマイン	やったね	
542	00:20:37	近藤亮	やったね！	
543	00:20:37	タケノコ男	やったね	
544	00:20:38	にけい	やったね！	
545	00:20:39	メリロット	快勝だ！	
546	00:20:40	じょーげん	やったね	
547	00:20:40	いぶきんぐ	やったね！	
548	00:20:40	厳かな守護者P	やったね！	
549	00:20:41	JUNY	うんぴー	
550	00:20:43	T.のかね	やったね	
551	00:20:44	seafood	やったね！	
552	00:20:48	竹輪	さすが姉ちゃん！	
553	00:20:50	カーマイン	つよい	
554	00:20:52	いぶきんぐ	うんpさん草	
555	00:20:54	らうらう	草	
556	00:20:58	らうらう	姉ちゃんすごい	
557	00:21:02	八木谷	草	
558	00:21:03	eve	すごい	
559	00:21:04	ナウ	すげえ	
560	00:21:07	りあすて	姉ちゃんすごい	
561	00:21:07	究極ド根性ダイコン	姉ちゃんすごい！	
562	00:21:07	ジョナサン・グレーン	すごい	
563	00:21:07	じょーげん	草	
564	00:21:09	motiyomogi	すごい	
565	00:21:09	ミワタリ	すごい	
566	00:21:11	竹輪	すごい	
567	00:21:11	えび	すごい	
568	00:21:11	なんたら	攻撃のクゥ	
569	00:21:12	パンセポンセ	すごい	
570	00:21:13	カーマイン	すごい	
571	00:21:15	ぴねかっと	つよい	
572	00:21:16	究極ド根性ダイコン	31対4って圧勝やんけ！	
573	00:21:16	東京コノハムシ	Nice Play	
574	00:21:17	いぶきんぐ	すごい	
575	00:21:20	八木谷	すごい	
576	00:21:21	タケノコ男	すごい	
577	00:21:24	ホワイトラン衛兵	33-4	
578	00:21:26	マイフェイバリットトリビアン	334	
579	00:21:26	ミワタリ	草	
580	00:21:27	biggs	うまい	
581	00:21:27	mori mori	ﾁｰﾝ	
582	00:21:27	クロム	３１－４	
583	00:21:28	竹輪	草	
584	00:21:29	岸辺一徳	ｓごい	
585	00:21:29	リフェ	草	
586	00:21:29	らうらう	334	
587	00:21:29	カーマイン	やはりKBTか…	
588	00:21:29	りあすて	阪神関係ないやろ	
589	00:21:29	えび	33-4	
590	00:21:32	ナウ	31－4	
591	00:21:33	桜田紅	姉ちゃんすごい！	
592	00:21:35	内臓脂肪	31-4	
593	00:21:36	ひとーん	他の人に付いてってチクチク戦法いいね	
594	00:21:37	Garden	草	
595	00:21:40	じょーげん	な阪関無	
596	00:21:41	Ami Saika	草	
597	00:21:42	らうらう	すごい	
598	00:21:44	八木谷	なんでや！	
599	00:21:45	ジャック・オー	なんでや！阪神関係ないやろ！	
600	00:21:49	motiyomogi	つよい	
601	00:21:59	りあすて	KBT感がある	
602	00:22:00	biggs	やったね	
603	00:22:02	らうらう	かわいい	
604	00:22:05	ジャック・オー	うまい	
605	00:22:10	カーマイン	かわいい	
606	00:22:11	いぶきんぐ	遠距離攻撃あると人と組む意味が出るね	
607	00:22:16	りあすて	姉ちゃんが楽しそうで弟もうれしいよ	
608	00:22:18	カギアカギ	かわいい	
609	00:22:22	らうらう	姉ちゃんがプロプレイヤーになっちまう	
