行番号	投稿時間	投稿者	メッセージ	スパチャ
455	01:44:09	らうらう	さすがラスボス	
456	01:44:52	らうらう	いかないで	
457	01:44:53	JUNY	隠れないで…	
458	01:44:55	竹輪	消えた…	
459	01:44:58	なんたら		￥100
460	01:45:02	motiyomogi	姉ちゃんどこ…？	
461	01:45:02	白銀ユリア	くしゃみ	
462	01:45:10	カーマイン	姉ちゃんどこ…	
463	01:46:17	biggs	さすがの	
464	01:46:18	スモーク	神も筋肉が重要なんだ	
465	01:46:26	らうらう	でもぺちぺちなんだ	
466	01:46:59	カーマイン	ちょっとキルザキングっぽい曲だ	
467	01:47:02	motiyomogi	草	
468	01:47:04	スモーク	えぇ…	
469	01:47:05	biggs	そんな	
470	01:47:06	らうらう	草	
471	01:47:07	カギカギ	草	
472	01:47:08	ナウ	なんでだあ	
473	01:47:08	竹輪	草	
474	01:47:10	カーマイン	草	
475	01:47:10	ホワイトラン衛兵	草	
476	01:47:15	チキン肉なし	え	
477	01:47:15	白銀ユリア	草	
478	01:47:23	らうらう	へなちょこ大姉ちゃん	
479	01:47:24	なんたら	ひどいよ	
480	01:47:38	motiyomogi	姉ちゃんは数字が数えられない	
481	01:47:46	らうらう	またコントローラーのせいにしてる・・・	
482	01:47:50	biggs	草	
483	01:47:51	竹輪	草	
484	01:47:59	ねこくーる	マルペルシュロの呪い	
485	01:48:00	スモーク	草	
486	01:48:08	いぶきんぐ	コントローラーさんわるなかった	
487	01:48:22	内海柚	まさかこれがラスボスの力・・・	
488	01:48:53	チキン肉なし	現実に攻撃してくるとか第二形態はどんな攻撃をしてくるんだ…	
489	01:50:08	フェルマー	完全体でも殴る蹴るが攻撃なんだ	
490	01:50:09	スモーク	え	
491	01:50:12	biggs	そんな	
492	01:50:18	らうらう	いかないで	
493	01:50:21	白銀ユリア	テンション上がらないから全滅は草	
494	01:50:22	なんたら	自由だなあ…	
495	01:50:24	竹輪	テンション大事	
496	01:50:34	いぶきんぐ	気軽に全滅していく	
497	01:50:49	東京コノハムシ	テンション(´∀｀∩)↑age↑	
498	01:50:49	らうらう	！？	
499	01:50:56	らうらう	草	
500	01:50:57	スモーク	草	
501	01:50:57	biggs	かっこいい	
502	01:50:58	ナウ	テンション上がって来たな	
503	01:50:58	なんたら	テンション上がってきた	
504	01:50:58	にけい	いいね	
505	01:51:01	カーマイン	草	
506	01:51:01	竹輪	草	
507	01:51:08	いぶきんぐ	草	
508	01:51:10	白銀ユリア	テンション上がっても全滅する	
509	01:51:14	チキン肉なし	草	
510	01:51:18	mori mori	冷静になればそれほどでもないよ毒されてるよ	
511	01:51:48	にけい	超滅破神光かわいそう	
512	01:51:49	チキン肉なし	どこでもセーブ…こんな時君がいてくれたら	
513	01:51:49	竹輪	ゆらゆらかわいい	
514	01:52:17	東京コノハムシ	ラスボスつよい	
515	01:52:18	内海柚	ついでに塩水用意する？	
516	01:52:29	カーマイン	マジでつらいよねおはな…	
517	01:52:42	東京コノハムシ	生理食塩水がいいよ	
518	01:53:41	内海柚	矢の状態異常えぐい・・	
519	01:53:44	いぶきんぐ	全滅しようとしてるのになかなかしなない	
520	01:54:02	biggs	おつらい	
521	01:54:06	竹輪	ようやくカラスくんが	
522	01:54:07	なんたら	はなかみツァンド	
523	01:55:08	内海柚	音楽じっくり聴ける	
524	01:55:31	いぶきんぐ	おはなカミング	
525	01:55:47	biggs	ぐえー	
526	01:56:04	なんたら	こっからが勝負	
527	01:56:04	カーマイン	がんばえー	
528	01:56:10	竹輪	がんばえー！	
529	01:57:03	白銀ユリア	がんばえー	
530	01:57:22	ジョナサン・グレーン	おいしい煮玉子 ラスボス戦っぽい？がんばえー！	
531	01:57:45	東京コノハムシ	がんばれ	
532	01:58:24	motiyomogi	結構反発してた	
533	01:58:31	ねこくーる	ラストガードしてくるね	
534	01:59:57	いぶきんぐ	つよい	
535	02:00:03	ジョナサン・グレーン	つよい	
536	02:01:16	motiyomogi	たしかに	
537	02:01:25	biggs	たしかに	
538	02:02:11	白銀ユリア	確か弱点属性とか変わるやつだったかと	
539	02:04:04	motiyomogi	かっこいい	
540	02:04:45	白銀ユリア	つよい	
541	02:08:18	竹輪	なかなか倒れない	
542	02:09:17	motiyomogi	やったか！？	
543	02:09:18	biggs	やったか！？	
544	02:09:20	リフェ	やったー	
545	02:09:22	竹輪	やったか！？	
546	02:09:22	なんたら	やったね！	
547	02:09:22	らうらう	やったか！？	
548	02:09:23	T.のかね	やったか？	
549	02:09:24	いぶきんぐ	やったか！	
550	02:09:26	白銀ユリア	やったかな	
551	02:09:28	にけい	リュードさんキメた！	
552	02:09:30	チキン肉なし	やったか”？	
553	02:09:32	ねこくーる	やったか！？	
554	02:09:51	なんたら	削りきったのはリュード	
555	02:09:54	竹輪	え	
556	02:10:09	mori mori	主人公あるある	
557	02:10:09	白銀ユリア	まさに圧倒的にフィナーレって感じ	
558	02:10:25	チキン肉なし	こっそり生きてるかもしれない	
559	02:10:35	mori mori	即落ちやんけ	
560	02:10:49	T.のかね	なるほどね	
561	02:10:56	竹輪	そうだったのか…	
562	02:11:08	らうらう	ゆらかわ	
563	02:11:13	ねこくーる	なぜリュードさんのカードに…	
564	02:11:20	スモーク	草	
565	02:11:20	biggs	どうして	
566	02:11:22	竹輪	草	
567	02:11:27	リフェ	草	
568	02:11:57	にけい	カラスくんも一度死んでたのか	
569	02:11:57	なんたら	げきおこ	
570	02:12:02	白銀ユリア	過去の回想かな	
571	02:12:38	ナウ	ヒロインかな？	
572	02:12:54	mori mori	ヤンデレすぎる	
573	02:13:06	らうらう	こいつが野口英雄になるなんてな	
574	02:13:17	スモーク	草	
575	02:13:25	なんたら	ルゥがね	
576	02:13:32	いぶきんぐ	一人称ルゥ	
577	02:13:59	ナウ	！？	
578	02:14:02	白銀ユリア	ああ、そういう	
579	02:14:03	竹輪	え	
580	02:14:14	リフェ	？	
581	02:14:16	いぶきんぐ	あー…なるほどね	
582	02:14:22	ホワイトラン衛兵	なるほど…	
583	02:15:51	T.のかね	草	
584	02:15:52	竹輪	草	
585	02:15:53	カーマイン	み	
586	02:15:53	motiyomogi	野口ーディア	
587	02:15:57	ホワイトラン衛兵	草	
588	02:15:58	スモーク	新キャラかと思った	
589	02:16:02	いぶきんぐ	草	
590	02:16:39	ナウ	目覚めよ・・・	
591	02:16:48	カーマイン	かわいい	
592	02:16:49	らうらう	かわいい	
