行番号	投稿時間	投稿者	メッセージ	スパチャ
323	00:25:52	こみこ	姉ちゃんが言うとフラグにしか聞こえない	
324	00:26:28	スモーク	これは勝ったな	
325	00:26:34	らうらう	勝った	
326	00:26:40	究極ド根性ダイコン	ナイスキル！	
327	00:26:41	しなびた白菜	このまま押せるな	
328	00:26:41	ジョナサン・グレーン	KBT！	
329	00:26:43	motiyomogi	敵全落ち	
330	00:26:49	うぇいのる	勝ったなガハハ	
331	00:26:51	近藤亮	敵全員やられてる…	
332	00:26:53	リフェ	がんばれー！	
333	00:26:58	カーマイン	勝ったな	
334	00:27:00	motiyomogi	やったね	
335	00:27:00	岸辺一徳	やったね！	
336	00:27:00	ジョナサン・グレーン	やったね！	
337	00:27:00	こみこ	やったね	
338	00:27:01	えび	やったね	
339	00:27:01	究極ド根性ダイコン	やったね！	
340	00:27:03	近藤亮	やったね！	
341	00:27:03	ホワイトラン衛兵	やったね！	
342	00:27:03	カギアカギ	やったね！	
343	00:27:03	タケノコ男	やったね	
344	00:27:04	九代目中山稲五朗	やったね	
345	00:27:04	ルカクマノコ	やったぜ	
346	00:27:05	ねこくーる	おお	
347	00:27:05	リフェ	やったー！	
348	00:27:05	いぶきんぐ	やったね！	
349	00:27:05	あまいさい	おめでとう	
350	00:27:05	ひとーん	やったね	
351	00:27:06	八木谷	やったね	
352	00:27:07	らうらう	やったね	
353	00:27:08	カーマイン	やったね	
354	00:27:08	にけい	やったね！	
355	00:27:10	T.のかね	やったね	
356	00:27:10	うぇいのる	やったね！	
357	00:27:11	HILO	やった	
358	00:27:11	クロム	やったね！	
359	00:27:12	ろりはるこん	やったね！	
360	00:27:13	桜田紅	やったね	
361	00:27:13	パンセポンセ	やったね！	
362	00:27:15	ヘンリーダーガー	やったね	
363	00:27:15	EEB	キャリーしてしまったかー	
364	00:27:19	しなびた白菜	やったね！	
365	00:27:22	ジョナサン・グレーン	うーん、気持ちのいい勝利だね	
366	00:27:26	カーマイン	やったね！	
367	00:27:29	にけい	いいチームでは？	
368	00:27:35	しなびた白菜	キャリーってレベルじゃねーな	
369	00:27:50	らうらう	かわいい	
370	00:27:52	スモーク	かわいい	
371	00:27:53	biggs	やったね！！	
372	00:27:56	うぇいのる	草	
373	00:27:57	ジョナサン・グレーン	かわいい	
374	00:28:00	HILO	かわいい	
375	00:28:03	カーマイン	かわいい	
376	00:28:10	いぶきんぐ	ナイスチーム	
377	00:28:46	らうらう	姉ちゃんそこフレンド欄では	
378	00:28:51	九代目中山稲五朗	かわいい	
379	00:29:08	EEB	草	
380	00:29:09	いぶきんぐ	草	
381	00:29:12	biggs	かわいい	
382	00:29:12	スモーク	草	
383	00:29:17	八木谷	草	
384	00:29:26	こみこ	どちゃくそ招待	
385	00:29:26	ジョナサン・グレーン	草	
386	00:29:31	カギアカギ	かわいい	
387	00:29:33	biggs	たのしい！	
388	00:29:42	らうらう	ww	
389	00:29:43	motiyomogi	たのしそうだね！クゥさんの配信見てDLしました！	
390	00:29:45	しなびた白菜	appstoreだよ姉ちゃん！	
391	00:29:45	タケノコ男	媚びていく	
392	00:29:47	パンセポンセ	草	
393	00:29:47	ジョナサン・グレーン	草	
394	00:29:48	九代目中山稲五朗	草	
395	00:29:49	ルカクマノコ	最近MOBA触ったけど実際楽しい	
396	00:29:50	カーマイン	姉ちゃんが楽しい！高評価！	
397	00:29:54	リフェ	草	
398	00:29:58	ヘンリーダーガー	そうだよ	
399	00:29:59	にけい	宣伝できたえらい	
400	00:29:59	スモーク	クゥさんの配信見てダウンロードしました！	
401	00:30:00	ホワイトラン衛兵	草	
402	00:30:01	こみこ	無料で遊べちまうんだ！	
403	00:30:03	JUNY	宣伝を忘れない企業案件の鑑	
404	00:30:06	りあすて	ｱﾌﾟﾌﾟｽﾄｱ	
405	00:30:23	EEB	RTSか	
406	00:30:23	しなびた白菜	mobaはなれるとほんと楽しいよね！	
407	00:30:36	JUNY	未来ずら～	
408	00:30:38	HILO	言われてみれば確かに	
409	00:30:58	ジョナサン・グレーン	かわいい	
410	00:31:02	カーマイン	かわいい	
411	00:31:04	タケノコ男	かわいい	
412	00:31:05	カギアカギ	かわいい	
413	00:31:06	motiyomogi	かわいい	
414	00:31:07	T.のかね	かわいい	
415	00:31:07	岸辺一徳	かわいい	
416	00:31:07	biggs	かわいい	
417	00:31:08	リフェ	かわいい	
418	00:31:09	しれちゅー	かわいい	
419	00:31:09	スモーク	かわいい	
420	00:31:11	えび	かわいい	
421	00:31:11	ルカクマノコ	かわいい	
422	00:31:12	パンセポンセ	かわいい	
423	00:31:12	HILO	かわいい	
424	00:31:13	九代目中山稲五朗	かわいい	
425	00:31:15	こみこ	かわいい	
426	00:31:15	らうらう	急に素になるのかわいい	
427	00:31:15	岸辺一徳	練習かわいい	
428	00:31:15	いぶきんぐ	かわいい	
429	00:31:15	aarar scsrt	かわいい	
430	00:31:17	カーマイン	かわいい	
431	00:31:17	しなびた白菜	かわいい	
432	00:31:17	りあすて	かわいい	
433	00:31:18	JUNY	くぅまる	
434	00:31:19	ろりはるこん	かわいい	
435	00:31:19	カギアカギ	かわいい	
436	00:31:20	motiyomogi	かわいい	
437	00:31:20	ホワイトラン衛兵	かわいい	
438	00:31:20	ヘンリーダーガー	かわいい	
439	00:31:22	ふーばー	かわいい	
440	00:31:24	ジョナサン・グレーン	かわいい	
441	00:31:25	ルカクマノコ	かわいすぎる	
442	00:31:27	にけい	かわいい	
443	00:31:29	らうらう	かわいい	
444	00:31:31	カーマイン	かわいいかわいいかわいいかわいい	
445	00:31:37	ホワイトラン衛兵		￥100
446	00:31:40	タケノコ男	草	
447	00:31:42	スモーク		￥100
448	00:31:43	T.のかね	草	
449	00:31:44	JUNY	急な沈黙で草	
450	00:31:46	いぶきんぐ	草	
451	00:31:46	らうらう	案件とかいうのか・・・	
452	00:31:47	motiyomogi	草	
453	00:31:47	ホワイトラン衛兵	草	
454	00:31:48	八木谷	かわいい	
455	00:31:50	ジョナサン・グレーン	草	
456	00:31:53	リフェ	草	
457	00:31:57	HILO	草	
458	00:31:59	ルカクマノコ	プレイ中コメできないですがよろしく	
459	00:32:01	カーマイン		￥120
460	00:32:01	motiyomogi	草	
461	00:32:03	近藤亮	草	
462	00:32:03	カギアカギ	草	
463	00:32:04	こみこ	案件だからって声真似する人始めて見た	
464	00:32:04	スモーク	草	
465	00:32:04	八木谷	草	
466	00:32:05	ホワイトラン衛兵	遂に気づいた！	
467	00:32:05	カーマイン	草	
468	00:32:08	うぇいのる	草	
469	00:32:36	カーマイン	かしこい	
470	00:32:36	にけい	実はな…バラーだったんだ…	
471	00:32:58	しなびた白菜	mmは序盤どんどん自分が成長すればつおくなれるからね！	
472	00:33:00	こみこ	弓マンおるな	
473	00:33:19	タケノコ男	草	
474	00:33:21	ホワイトラン衛兵	草	
475	00:33:23	motiyomogi	草	
476	00:33:24	リフェ	草	
477	00:33:25	しなびた白菜	草	
478	00:33:25	JUNY	草	
479	00:33:26	うぇいのる	JCだからね仕方ないね	
480	00:33:26	パンセポンセ	草	
481	00:33:26	あまいさい	草	
482	00:33:26	カーマイン	草	
483	00:33:26	こみこ	草	
484	00:33:27	biggs	草	
485	00:33:28	しれちゅー	草	
486	00:33:29	らうらう	姉ちゃん！	
487	00:33:30	えび	草	
488	00:33:32	カギアカギ	草	
489	00:33:33	ろりはるこん	えぇ…	
490	00:33:34	いぶきんぐ	草	
491	00:33:39	カーマイン	お気づきになりましたか	
492	00:33:42	らうらう	ずっとだったよ	
493	00:33:42	biggs	カタカナ表記にする時点で揺れるものだから･･･	
494	00:33:43	岸辺一徳	姉ちゃん……	
495	00:33:46	aarar scsrt	草	
496	00:33:47	motiyomogi	かわいい	
497	00:33:51	究極ド根性ダイコン	草	
498	00:33:51	近藤亮	草	
499	00:33:51	タケノコ男	ひどい	
500	00:33:54	ルカクマノコ	ごめん・・・	
501	00:33:56	biggs	ぐえー	
502	00:33:57	あまいさい	草	
503	00:33:58	ぐらける	草	
504	00:33:59	カーマイン	草	
505	00:34:02	むむめめ	草	
506	00:34:02	motiyomogi	吉祥寺の美容室が悪い	
507	00:34:06	しなびた白菜	相手jgしっかりガンクしにきたな	
508	00:34:07	ホワイトラン衛兵	草	
509	00:34:07	近藤亮	動揺が見られる	
510	00:34:11	らうらう	草すぎる	
511	00:34:13	ああ	誤差だよ誤差	
512	00:34:13	リフェ	動揺が激しい…	
513	00:34:13	HILO	the world もワールドでしょ	
