行番号	投稿時間	投稿者	メッセージ	スパチャ
344	00:27:32	尾花	出演するだけでCEROを上げる女	
345	00:27:37	ゆもり	ヒーローベルダちゃんも期待してる	
346	00:27:38	佐藤太郎	今日だったのか	
347	00:27:41	行方不明	お尻！	
348	00:27:54	くりお	ブルネリ衣装の姉ちゃんが？	
349	00:27:55	ゆきのだらり	社長！	
350	00:28:02	MY k	社長なんだタイトルコール	
351	00:28:05	ジョナサン・グレーン	なんだい今日は…	
352	00:28:18	ゆもり	リアイベがあるからちょっと忙しいんだ	
353	00:28:24	猫の散歩道	画面映ってないかとおもったら黒かっただけか	
354	00:28:37	fami fami	今引いたらメリクル引けた姉ちゃんありがとう	
355	00:28:55	のなちき	本田イベはやった？	
356	00:28:57	のどあめ	ルームシステムってすごく配信向けじゃない？凸対戦できるんでしょ？	
357	00:29:02	うぇいのる	ビンゴミッションやったらエネコン貰えるよ	
358	00:29:05	はこ	双頭の雷龍！巨大化！	
359	00:29:17	ジョナサン・グレーン	舞がトップだぜー！姉ちゃんえろだぜー！	
360	00:29:23	めるカバ	初手GG！	
361	00:29:26	ゴギガガガギゴ	とりあえずセレクションボックス回数上限まで引いて…後は森羅？	
362	00:29:27	うぇいのる	Dヒーローストラクいいよ！	
363	00:29:33	のどあめ	姉ちゃんの影響でれらたんも始めるとか言ってたね	
364	00:29:35	7 holosk	ツーマウスダークルーラー！	
365	00:29:36	ジュンペイ	初手アルティメット！	
366	00:29:37	ドソドソ	リモコン用意した？	
367	00:29:41	あるらにるま	森羅は薔薇恋人集めるのに多少時間が必要なのがなあ	
368	00:29:41	くりお	初手究極竜！	
369	00:29:41	EEB	古のルールでしか使えないデッキはNG	
370	00:29:50	fami fami	カラテマンがエースだったみたいな頃の話しか知らない	
371	00:30:03	ジュンペイ	リセマラ…リセマラしなきゃ…	
372	00:30:09	ツバメ	初見	
373	00:30:15	はこ	現行リンクスってOCGどこまで再現してるの	
374	00:30:23	ku knso	ラヴァ剛火組まにゃ	
375	00:30:23	めるカバ	ポケステ用意した？	
376	00:30:26	ジョナサン・グレーン	アックスレイダーがリセマラランキングトップだった頃の時代か…	
377	00:30:27	秋箱	リンクスもインフレし始めてるのか・・・	
378	00:30:31	sei pa-	URアックスレイダーすき	
379	00:30:37	ミワタリ	リセマラしなきゃ･･･	
380	00:30:43	くれみ	リンクスは大佐とかのほうが詳しいのかな	
381	00:30:46	MY k	炎の剣士という名前のシンプルさからして第一弾っぽい	
382	00:31:03	うぇいのる	セレクション引こうぜー！	
383	00:31:06	ツバメ	ヘイシーン参戦しました？	
384	00:31:08	ジュンペイ	今日はトムの勝ちデースしてもいいのか！	
385	00:31:14	ゴギガガガギゴ	汎用強カードが詰まってるけど無料は回数制限がある	
386	00:31:21	のなちき	アックスレイダー集めよう	
387	00:31:37	ジョナサン・グレーン	カード魔神参戦まだかな…	
388	00:31:38	くりお	ヘイシーン参戦は草	
389	00:31:40	めるカバ	姉ちゃんのおむねめっちゃ揺れるな…	
390	00:31:42	fami fami	シモン・ムーランはワンチャン	
391	00:31:43	うぇいのる	Dヒーロー！	
392	00:31:45	秋箱	【トム】とかいう謎テーマ大好き	
393	00:31:45	くれみ	仮に飛行エレファント来たって活用できないでしょ…	
394	00:31:52	はこ	CM風にストラク説明して	
395	00:31:56	Tobita	どのくらいの最新のまで実装されてるんだろ	
396	00:32:12	ゆもり	大人買い姉ちゃん	
397	00:32:23	猫の散歩道	カードゲームよく分からないけど新しいカードの方が強いとかあるのか	
398	00:32:24	秋箱	Dヒーロー使えるの！？	
399	00:32:35	たびびと	双頭のサンダードラゴンは？	
400	00:32:40	sei pa-	闇鬼がもう居るからやべえですわ・・・	
401	00:32:50	fami fami	D-HEROはやばくね？	
402	00:32:51	くりお	雷族集めないと…	
403	00:32:52	ジョナサン・グレーン	デッドリーガイ使えるのやべーな！	
404	00:32:55	Tobita	Dヒーローってあんま強いイメージないけど強いのか	
405	00:33:13	うぇいのる	マスクチェンジもあるから強い	
406	00:33:22	めるカバ	弟の脳が20世紀になってる	
407	00:33:52	くれみ	わーお	
408	00:34:17	秋箱	ネオスペーシアンも実装してされてるのかな？	
409	00:34:38	ツバメ	リンクスに漫画ＨＥＲＯいましたっけ？	
410	00:34:43	ゴギガガガギゴ	コンタクト融合あるよ一応…うん…	
411	00:34:49	秋箱	たしかにw	
412	00:34:53	tage	コンタクト融合する余裕が･･･	
413	00:35:02	のぐちゃぐちゃ	お姉ちゃんごめん遅刻した！、	
414	00:35:10	ジョナサン・グレーン	わりとガチなHEROカード多いな…	
415	00:35:12	秋箱	宝玉獣居るのは聞いたことあるけど、クッソ使いにくそう	
416	00:35:15	ヴァンダイン	Dは環境、Eは……	
417	00:35:35	Garden	麻雀してたら何か始まってた…！	
418	00:35:39	八木谷	だいぶ増えたんだなぁ	
419	00:35:44	のぐちゃぐちゃ	OCGでD-HERO使ってるなぁ	
420	00:35:45	天地煉	デッドリーガイはそんなに使われてないよ	
421	00:35:50	くれみ	ディストピアガイの語感好き	
422	00:35:59	じょーげん	異次元かー	
423	00:36:05	Tobita	9期のカードもあるのか	
