行番号	投稿時間	投稿者	メッセージ	スパチャ
441	00:42:22	ジャック・オー	前作もそうだったけど兵士の会話がおもしろいね	
442	00:42:47	motiyomogi	かわいい	
443	00:42:47	カーマイン	のびのび	
444	00:42:49	りあすて	のびルゥ	
445	00:42:54	ホワイトラン衛兵	かわいい	
446	00:42:55	ジャック・オー	かわいい	
447	00:43:00	竹輪	かわいい	
448	00:43:04	らうらう	寝て	
449	00:44:35	リフェ	草	
450	00:44:38	究極ド根性ダイコン	草	
451	00:44:40	カーマイン	草	
452	00:44:42	motiyomogi	草	
453	00:44:43	JUNY	普通に起こしたげてよぉ	
454	00:44:53	らうらう	大姉ちゃんも水かぶる？	
455	00:45:09	カーマイン	かわいい	
456	00:45:09	りあすて	かわいい	
457	00:45:15	竹輪	かわいい	
458	00:45:47	にけい	みんなおねむ	
459	00:45:51	カーマイン	大姉ちゃんみたいだ	
460	00:45:52	りあすて	金曜だからみんな疲れて寝てる	
461	00:45:59	らうらう	草	
462	00:45:59	motiyomogi	草	
463	00:46:02	究極ド根性ダイコン	草	
464	00:46:02	竹輪	草	
465	00:46:03	ホワイトラン衛兵	草	
466	00:46:05	カーマイン	草	
467	00:46:09	JUNY	いきなり起こしてて草	
468	00:46:10	いぶきんぐ	草	
469	00:46:11	ねこくーる	草	
470	00:46:53	りあすて	ポーションは９５くらい回復してたよね・・・	
471	00:47:26	カーマイン	やったね	
472	00:47:48	りあすて	ゴムの塊	
473	00:47:49	カーマイン	かわいい	
474	00:47:51	究極ド根性ダイコン	ゴムの塊だったような	
475	00:47:51	リフェ	ゴムの塊だったかな	
476	00:47:52	らうらう	豆？！	
477	00:47:54	竹輪	草	
478	00:48:08	motiyomogi	姉ちゃん…記憶が…	
479	00:48:26	JUNY	ゴムの塊が塊過ぎる…	
480	00:48:36	リフェ	また水で起こす必要があるのかな	
481	00:48:46	ホワイトラン衛兵	無理しないで	
482	00:48:46	カーマイン	無理せずいこう	
483	00:48:49	T.のかね	無理はよくない	
484	00:48:50	竹輪	また寝てる	
485	00:48:51	K IS	また寝てて草	
486	00:48:54	らうらう	すぐねる	
487	00:49:05	りあすて	みんな寝てる	
488	00:49:08	motiyomogi	びしょびしょになってそう	
489	00:49:31	にけい	火でも起こせるんじゃない？	
490	00:49:42	ホワイトラン衛兵	火だるまはかわいそう…	
491	00:49:47	りあすて	死んじゃいそう	
492	00:50:10	竹輪	かわいい	
493	00:50:15	motiyomogi	かわいい	
494	00:50:16	リフェ	だいじょうぶ…？	
495	00:50:16	いぶきんぐ	かわいい	
496	00:50:18	JUNY	謎のロード時間	
497	00:50:22	らうらう	おきてー！	
498	00:50:25	カーマイン	かわいい	
499	00:50:40	味付けタマゴ	おいしい煮玉子	
500	00:50:57	らうらう	かわいい	
501	00:51:01	ホワイトラン衛兵	かわいい	
502	00:51:04	JUNY	上向きの構え	
503	00:51:05	mk 95	かわいい	
504	00:51:05	ジャック・オー	おねむかわいい	
505	00:51:08	カーマイン	かわいい	
506	00:51:20	リフェ	草	
507	00:51:24	究極ド根性ダイコン	いい性格してんなこの機械屋	
508	00:51:25	K IS	また寝てそう	
509	00:51:27	らうらう	また寝てそう	
510	00:52:43	なんたら	こんばんは	
511	00:52:49	JUNY	よかった起きてた	
512	00:52:57	りあすて	ﾚｳﾞｪﾙﾜﾝ!って言うのライダーっぽくて結構好き	
513	00:53:02	ホワイトラン衛兵	すごい眠そう	
514	00:53:04	カーマイン	ニューロン枕つかう？	
515	00:53:04	リフェ	がんばれー！	
516	00:53:11	竹輪	ねむねむ	
517	00:53:18	ジャック・オー	ニューロン枕しちゃいなＹＯ	
518	00:53:41	いぶきんぐ	そんなやり方でいいんだ…	
519	00:53:42	りあすて	あまりにも力業で草	
520	00:55:08	究極ド根性ダイコン	この声…	
521	00:55:12	カーマイン	阿笠博士！	
522	00:55:30	りあすて	穏やかじゃないわね	
523	00:55:38	ジャック・オー	穏やかじゃないわね	
524	00:55:45	カーマイン	おみず	
525	00:55:56	motiyomogi	ｶﾗﾝｶﾗﾝ	
526	00:55:56	竹輪	かわいい	
527	00:55:57	らうらう	おみず	
528	00:56:00	motiyomogi	おみず	
529	00:56:02	ホワイトラン衛兵	ｶﾛﾝｶﾛﾝ	
530	00:56:04	なんたら	めっちゃおとなる	
531	00:56:05	mori mori	大学生っぽい	
532	00:56:05	JUNY	コーヒー？	
533	00:56:06	カーマイン	コーヒー？	
534	00:56:07	究極ド根性ダイコン	おみず	
535	00:56:10	ジャック・オー	まぜまぜ	
536	00:56:17	にけい	今日はおしゃれなやつ飲んでるね？	
537	00:56:18	八木谷	ｶﾗｶﾗ	
538	00:56:27	motiyomogi	遺児？	
539	00:56:30	いぶきんぐ	コーヒーかな？	
540	00:56:31	リフェ	遺児…？	
541	00:56:36	mori mori	素通し！	
542	00:56:37	究極ド根性ダイコン	きな臭くなってきた	
543	00:56:37	ジャック・オー	マルペルシュロベイビー？	
544	00:56:47	らうらう	おいしそう	
545	00:56:52	カーマイン	あまいやつ？	
