行番号	投稿時間	投稿者	メッセージ	スパチャ
400	00:27:10	タケノコ男	かわいい	
401	00:27:11	biggs	サンキューピート	
402	00:27:16	eve 8848	かわいい	
403	00:27:24	biggs	うまい	
404	00:27:26	究極ド根性ダイコン	ツンドラが輝きそうなステージ	
405	00:27:27	らうらう	かわいよう	
406	00:27:34	mori mori	そこラッシュで上行けない？	
407	00:27:38	岸辺一徳	かわいい	
408	00:27:43	あい	ビートが足りなくなっちゃう	
409	00:27:43	バリ島のサボテン	かわいい	
410	00:28:06	ねこくーる	ハラハラ	
411	00:28:12	HILO	クソむず	
412	00:28:25	岸辺一徳	うまい	
413	00:28:27	mori mori	姉ちゃん死ぬと集中途切れるからな・・・	
414	00:28:28	ss kk	うまい	
415	00:28:30	なにここ	うまい	
416	00:28:46	HILO	ドチャクソジャンプ台だ	
417	00:28:49	DoubleU	¥100	
418	00:28:50	nakiouzyo	エキスパートにあるのでは？	
419	00:28:51	らうらう	とげは・・・	
420	00:29:44	ブロア	うまい	
421	00:29:44	なにここ	うまい	
422	00:30:01	らうらう	あっあっ	
423	00:30:22	ブロア	コロコロカービィでみた	
424	00:30:24	biggs	むずかしい	
425	00:30:45	なにここ	今の型動いた姉ちゃんみましたか	
426	00:30:48	究極ド根性ダイコン	ﾎﾞﾖﾖｰﾝ	
427	00:31:08	はりそん	ステージ長いねぇ～	
428	00:31:28	小えび	上に戻るのがきつい	
429	00:31:30	ブロア	いやらしい	
430	00:32:19	小えび	かわいい	
431	00:32:20	なにここ	般若マン！！	
432	00:32:21	天然ステルス	田村ゆかり	
433	00:32:22	究極ド根性ダイコン	かわいい	
434	00:32:22	たんこぶ	かわいい	
435	00:32:22	biggs	かわいい	
436	00:32:23	らうらう	ゆかりんだ	
437	00:32:23	ブロア	かわいい	
438	00:32:24	いぬ	かわいい	
439	00:32:25	それ	かわいい	
440	00:32:26	フジサキアユ	田村ゆかり	
441	00:32:26	ねこくーる	かわいい	
442	00:32:26	はりそん	かわいい	
443	00:32:26	じょーげん	かわいい	
444	00:32:27	タケノコ男	かわいい	
445	00:32:31	いぶきんぐ	かわいい	
446	00:32:32	かたもく	ゴムゴムのぉ！	
