行番号	投稿時間	投稿者	メッセージ	スパチャ
361	00:09:56	mori mori	カービィは横スマではないのか	
362	00:09:58	タケノコ男	←うらぎりもの	
363	00:10:04	ジュンペイ	昨日のルリちゃんとの戦いを思い出すな…	
364	00:10:05	フレイムリンクス	新作でまさかの復活	
365	00:10:06	あい	🐁←敵	
366	00:10:13	ブロア	やったぜ	
367	00:10:13	ぴねかっと	ラッキーぶっ飛ばしてたなあ	
368	00:10:15	キラ	そういえばこのステージ、新作復活確定したの地味に嬉しい	
369	00:10:18	Eトマト	イワークも復活するかな？	
370	00:10:21	もっぃ	かわいい	
371	00:10:22	ジュンペイ	ﾋﾟｶﾋﾟｰｶｰ	
372	00:10:25	べるべる	まじか	
373	00:10:28	かたもく	ファ？！まじで？！	
374	00:10:30	らうらう	アピールなかったっけ・・・	
375	00:10:31	らんたんだむ	懐かしい	
376	00:10:31	ゼッケン	←こっちも	
377	00:10:32	フレイムリンクス	あれ、姉ちゃんこれVC版？	
378	00:10:35	霜月翔生希	ポケモンのおもひで	
379	00:10:36	ブロア	ﾊｰｱｧｰｲなかったっけアピール	
380	00:10:36	tawapaa aponpon	←こっちも	
381	00:10:38	Ami Saika	全ステージ収録だからね	
382	00:10:45	ミワタリ	おいしい煮玉子	
383	00:10:47	キラ	←こっちも	
384	00:10:53	周恩来	煮玉子にしよう	
385	00:10:58	えび	味方つよい	
386	00:10:58	かたもく	あったなぁでかいドンキー	
387	00:10:59	霜月翔生希	瞬殺だ	
388	00:11:02	近藤亮	ヘルパーさん強い	
389	00:11:04	Eトマト	なんか、このドンキーの腕の振り回しかた草生える	
390	00:11:04	匿名希望	アピールあるよ	
391	00:11:05	佐藤太郎	マジかよ…	
392	00:11:06	べるべる	あったなー	
393	00:11:08	tawapaa aponpon	ただしつけもの、てめーはダメだ	
394	00:11:09	aru ku	悲しいなぁ	
395	00:11:10	こみこ	草	
396	00:11:11	せせらぎ	流石ヘルパー	
397	00:11:17	Eトマト	何、このゲーム？	
398	00:11:18	ぴねかっと	ストーン	
399	00:11:19	フレイムリンクス	これ好きだったｗ	
400	00:11:21	あい	ストーン	
401	00:11:21	キラ	復活してほしいこれ…	
402	00:11:22	馬の骨に念仏	草	
403	00:11:23	ブロア	ストーンで抜けるんだよ	
404	00:11:23	aru ku	草	
405	00:11:24	なんたら	ストーン	
406	00:11:27	Azure TV	石になるんだよぉ！	
407	00:11:27	九尾桐岬	そこストーンやで	
408	00:11:28	Nanzi Mazi	ストーン	
409	00:11:28	えび	ストーンで抜ける	
410	00:11:28	もっぃ	草	
411	00:11:29	やたごかわはす	台を乗りついでいけ！	
412	00:11:30	タケノコ男	JCだからね	
413	00:11:30	こみこ	ハメられるJC	
414	00:11:30	カノン	ストーン！	
415	00:11:30	天然ステルス	DXのコンゴジャングルは改名されたらしい	
416	00:11:31	馬の骨に念仏	1番ボコボコにされてて草	
417	00:11:31	竹輪	jcには難しい	
418	00:11:32	mori mori	ストーンを使うんだよ	
419	00:11:32	キラ	あるある	
420	00:11:33	ジュンペイ	姉ちゃんストーン！	
421	00:11:33	周恩来	これがカービィのピンボールですか？	
422	00:11:34	rigby	草	
423	00:11:36	Redmix	おちついて	
424	00:11:36	Luce	ストーンがあるじゃろ…	
425	00:11:37	馬の骨に念仏		￥100
426	00:11:38	フレイムリンクス	カービィ！ストーンよ！	
427	00:11:39	らんたんだむ	下b何だよなぁ…	
428	00:11:40	かたもく	バンパー君ほんとウザイ	
429	00:11:52	ぴねかっと	ここ難しい	
430	00:12:02	ブロア	やったぜ	
431	00:12:03	なんたら	アッ	
432	00:12:04	mori mori	草	
433	00:12:04	aru ku	草	
434	00:12:05	せせらぎ	草	
435	00:12:05	周恩来	えっ	
